Cidade;Estado;ClassIVS;GHI;ClassIDHM;Portemun;Densdemogcateg;Arborizacao;Urbanizacao;Lugarcaminha;Corpele;Sexomasc;Sexofem;Nacionalidade;Estcivil;Casavive;Estudo;Sitprof;Rendaagrup;Idade;Fuma;Bebe;Classaf;Obesfamilia;Restquilo;Restalacarte;Restselfservice;Restgrandefastfood;Restpequenofastfood;Bar;Padaria;Cafes;RestUniversitario;Emcasa;Desfechos
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;2;2;2;4;0;31;0;0;1;0;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;2;2;2;3;28;0;1;3;0;1;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;1;3;2;4;2;33;1;1;3;1;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;3;1;3;4;2;37;1;1;2;0;1;0;0;0;0;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;0;2;0;1;2;2;5;3;2;1;24;0;0;1;0;0;0;1;1;1;0;0;0;1;1;0
55;16;2;1930;4;5;5;82.7;44.2;0;2;0;1;2;2;4;3;4;2;27;2;1;1;0;0;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;2;1;2;2;26;1;1;1;0;1;1;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;3;2;4;2;39;0;1;1;0;1;1;0;0;0;0;0;0;1;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;2;3;3;4;2;26;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;2;2;2;2;1;27;0;1;2;0;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;1;1;4;1;25;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;0;1;1;0;2;2;5;1;1;1;30;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;1;0;2;1;3;1;4;0;40;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;1;0;2;1;2;3;4;3;33;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;2;3;4;0;32;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;0;1;0;1;2;1;2;3;4;3;35;0;1;3;0;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;1;0;2;1;3;2;4;3;57;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;2;3;4;2;26;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;2;2;4;2;28;0;1;2;1;1;1;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;0;1;0;1;2;1;2;3;4;2;28;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;2;2;1;4;1;28;0;1;3;0;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;5;1;4;2;53;0;0;3;0;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;2;6;2;4;1;33;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;2;3;4;2;34;2;1;1;0;1;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;1;0;2;2;2;1;4;2;27;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;0;2;1;0;2;1;4;1;4;2;34;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;1;0;2;2;2;2;4;1;32;0;1;2;0;1;1;1;0;0;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;1;0;12;1;3;1;4;0;42;0;1;3;0;0;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;0;1;0;1;2;1;3;4;4;2;37;0;1;2;1;0;0;1;0;0;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;3;2;4;3;46;0;1;1;0;1;1;0;0;0;1;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;1;0;2;1;4;3;4;3;39;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;3;1;2;3;25;2;1;3;0;0;0;1;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;2;1;2;4;2;36;0;1;1;0;1;0;0;0;0;1;1;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;1;4;2;4;1;40;0;0;3;0;0;0;1;0;0;0;0;0;1;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;2;2;4;3;30;0;1;1;0;1;0;0;0;0;1;1;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;1;3;2;4;2;34;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;1;4;1;4;1;31;0;1;3;1;0;0;0;1;0;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;2;2;4;2;35;0;1;3;1;1;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;1;3;2;4;2;36;0;1;3;0;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;3;3;4;1;31;0;1;1;0;1;0;1;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;3;1;2;4;2;37;0;1;2;0;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;2;3;2;4;0;32;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;1;0;2;1;1;1;2;1;29;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;1;0;2;2;1;3;4;1;36;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;1;2;2;4;0;30;0;0;1;1;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;2;2;4;2;28;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;2;5;3;4;2;25;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;2;4;4;3;34;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;0;1;1;0;2;1;4;4;4;3;35;0;1;1;1;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;1;0;2;2;3;3;2;2;25;0;1;1;0;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;0;2;1;0;2;1;2;3;4;2;34;0;1;1;1;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;1;0;2;1;2;3;4;3;35;0;1;2;0;1;0;1;0;0;0;0;0;1;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;1;0;2;2;3;1;2;1;29;2;1;1;0;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;1;0;2;2;2;1;4;1;27;2;1;3;0;1;0;0;0;1;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;2;2;4;2;37;0;0;3;0;1;1;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;4;1;4;2;26;0;1;1;0;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;2;3;2;4;2;27;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;2;3;2;4;3;40;0;1;1;1;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;1;1;2;1;28;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;1;2;1;4;3;31;0;1;2;0;0;1;1;0;0;1;1;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;1;0;2;2;4;2;4;1;26;0;0;1;0;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;1;0;2;2;2;1;2;2;24;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;2;3;4;3;56;0;1;2;0;1;0;1;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;3;2;4;2;43;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;2;3;3;4;3;46;0;1;1;0;1;0;1;0;0;0;0;1;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;3;4;4;3;45;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;1;0;2;1;2;2;4;2;31;1;1;1;1;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;4;1;2;1;27;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;1;0;2;1;4;1;4;3;55;0;1;3;0;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;1;0;2;2;2;2;4;2;30;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;1;0;2;2;3;1;4;1;30;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;4;3;4;3;35;1;1;2;1;1;0;0;0;0;0;1;1;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;2;3;4;2;36;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;0;1;0;1;2;1;2;4;4;3;31;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;0;1;0;1;2;2;2;2;4;1;25;0;0;1;0;1;0;1;1;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;1;0;2;1;2;3;4;1;36;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;4;3;4;3;53;0;1;1;0;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;1;0;2;1;3;1;4;2;36;0;1;1;0;1;0;1;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;0;2;1;0;2;1;2;3;4;2;42;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;1;0;2;1;4;3;4;2;29;0;1;3;0;0;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;1;0;2;2;2;1;4;2;26;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;1;0;2;2;1;1;2;1;25;0;1;1;1;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;0;1;1;0;2;1;3;2;4;2;34;1;1;3;0;1;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;3;2;2;4;0;47;0;1;3;0;1;1;0;1;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;2;2;1;4;1;38;2;1;3;0;0;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;2;2;4;3;32;0;1;1;0;1;0;1;1;0;0;0;0;1;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;1;2;3;4;2;30;0;1;1;0;1;0;0;0;0;1;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;2;1;4;2;28;1;1;2;0;1;1;1;0;0;0;1;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;1;2;2;4;2;29;0;1;2;0;0;0;1;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;2;1;3;4;1;38;0;1;1;0;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;2;2;1;4;0;31;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;2;4;4;2;36;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;1;0;2;2;3;3;4;1;32;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;1;0;2;2;1;4;4;2;42;2;1;1;1;0;0;1;0;0;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;3;4;4;3;36;0;1;1;1;1;0;0;0;0;0;0;1;1;1;0
55;16;2;1930;4;5;5;82.7;44.2;0;2;0;1;2;2;1;1;4;1;32;0;1;1;0;1;0;1;0;0;1;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;5;1;4;2;41;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;1;0;2;2;2;1;2;1;24;2;1;1;0;1;0;1;0;1;1;1;0;1;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;1;3;3;4;3;40;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;3;2;4;3;35;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;2;6;3;4;0;27;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;0;1;1;0;2;2;3;3;2;1;31;0;1;1;0;1;0;1;0;0;0;0;0;1;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;1;0;2;1;2;2;4;0;54;1;1;3;0;1;0;0;0;0;0;0;0;1;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;1;0;2;2;3;3;2;3;29;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;1;0;2;1;2;3;2;2;31;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;1;0;2;1;2;3;4;1;32;2;1;1;0;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;1;3;2;4;1;37;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;2;3;2;1;29;0;1;2;0;0;0;0;0;0;0;0;0;1;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;2;3;4;2;44;1;1;3;0;1;0;0;1;0;1;1;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;1;0;2;2;4;1;1;1;26;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;1;0;2;2;6;4;4;3;39;0;1;2;0;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;1;4;2;4;3;56;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;3;4;4;3;62;1;1;1;0;1;0;1;0;0;0;0;0;1;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;1;0;2;1;3;3;4;3;41;0;0;1;0;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;2;1;0;1;2;2;1;3;1;0;35;1;0;1;0;1;0;1;0;0;0;1;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;1;0;2;2;4;3;4;1;33;0;1;3;0;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;1;0;2;1;2;1;4;1;30;1;1;1;0;1;0;1;0;1;1;1;1;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;1;0;2;2;2;3;4;1;27;0;1;2;0;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;1;0;2;2;2;2;4;3;28;0;1;2;0;0;0;1;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;4;3;4;0;41;0;1;2;0;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;3;6;1;4;2;49;2;1;1;0;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;0;2;0;1;2;2;3;3;4;2;28;0;1;2;0;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;2;4;1;4;3;27;0;1;1;0;1;0;1;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;2;3;1;2;2;24;1;1;2;1;0;0;1;0;0;0;1;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;1;4;4;4;3;42;0;1;2;1;1;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;1;0;2;2;5;3;4;2;28;0;0;1;0;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;1;0;2;2;4;1;4;2;25;0;1;1;0;1;0;1;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;1;0;2;2;4;1;2;3;25;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;5;1;2;2;25;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;0;1;0;1;2;2;2;1;2;1;28;2;1;3;0;0;0;0;0;0;0;0;0;1;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;3;1;2;2;25;0;1;1;0;1;0;0;0;0;0;0;0;1;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;2;3;2;1;29;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;2;1;2;1;24;0;1;3;0;0;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;3;2;4;4;2;47;1;1;2;1;0;0;1;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;3;2;4;3;27;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;2;1;4;1;23;0;1;3;0;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;1;0;2;1;3;3;4;2;46;1;1;1;0;1;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;3;2;4;3;1;37;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;7;1;4;2;31;0;1;1;0;1;1;0;1;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;3;0;1;2;2;5;1;4;3;27;0;1;1;0;1;0;1;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;2;1;4;2;28;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;1;2;4;1;29;0;1;2;1;1;0;0;0;0;0;1;0;1;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;3;1;2;3;24;0;1;3;0;0;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;3;2;2;0;31;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;0;1;0;1;2;2;3;1;2;1;33;2;1;1;0;1;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;3;1;4;2;26;0;1;2;0;1;1;0;0;0;0;1;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;4;1;4;3;25;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;2;2;4;0;28;0;1;2;0;1;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;5;1;4;3;27;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;3;3;4;3;32;0;1;1;0;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;0;1;0;1;2;1;2;3;4;3;40;0;1;3;1;1;0;0;0;0;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;2;3;4;2;27;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;0;1;0;1;2;2;3;1;4;0;22;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;2;3;2;2;30;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;1;0;2;2;1;3;4;1;58;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;0;2;1;0;2;1;4;2;4;3;38;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;2;1;4;3;30;0;1;2;0;1;1;1;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;4;4;4;2;55;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;0;2;0;1;2;1;2;1;4;2;29;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;2;1;0;1;2;1;2;3;2;0;33;0;0;1;1;1;1;1;0;0;0;0;0;1;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;2;1;2;4;1;41;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;4;1;2;3;26;0;1;2;0;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;0;1;0;1;2;1;2;2;4;2;32;0;1;3;1;0;0;1;0;0;0;0;0;1;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;1;0;2;1;5;2;3;2;56;2;1;2;0;0;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;1;0;2;2;1;1;4;3;30;0;1;2;1;1;0;1;1;0;0;1;1;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;1;0;2;2;3;1;4;2;24;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;1;3;4;3;49;2;1;1;1;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;3;1;2;1;36;1;1;2;0;1;0;0;0;0;0;0;0;1;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;3;4;4;3;30;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;1;2;3;4;2;36;1;1;2;1;1;1;0;0;0;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;2;3;2;1;29;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;0;2;1;0;2;1;3;2;4;2;38;0;1;3;0;1;0;1;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;0;2;1;0;2;1;4;1;4;1;34;0;1;1;0;1;0;1;0;0;0;1;0;1;1;0
55;16;2;1930;4;5;5;82.7;44.2;0;1;0;1;2;1;3;1;4;1;43;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;1;0;2;2;2;3;4;2;34;0;1;2;0;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;2;3;1;4;1;39;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;2;6;1;4;2;25;0;1;2;0;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;2;2;3;4;3;29;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0
55;16;2;1930;4;5;5;82.7;44.2;1;1;0;1;2;3;4;1;4;1;33;0;1;1;0;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;0;1;2;1;3;2;4;2;33;0;0;3;0;0;0;1;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;0;1;0;1;2;1;2;3;4;1;34;2;1;1;1;0;0;0;0;0;0;0;0;0;1;0
55;16;2;1930;4;5;5;82.7;44.2;1;2;1;0;2;2;3;1;4;3;26;0;1;1;1;2;2;2;2;2;2;2;2;2;2;0
55;16;2;1930;4;5;5;82.7;44.2;0;1;1;0;2;1;4;1;1;2;33;1;1;2;0;1;0;0;0;0;0;0;0;0;1;0
